Recipient_ID;Recipient_ID;Shipment_ID;Loading_Date;Weight;Freight_Cost;Sender_Street;Sender_Postal_Code;Sender_City;Recipient_Street;Recipient_Postal_Code;Recipient_City;Recipient_House_No;Calendar_Week;Recipient_Longitude;Recipient_Latitude;Sender_Longitude;Sender_Latitude;Real_Distance;Duration;Euc_Distance;Weekday
1337;1337;157;2020-01-06;7099.27;188.75;Trinidadstraße 44;27356;Rotenburg (Wümme);WANKELSTRASSE ;26802;MOORMERLAND;5 ;1;7.466793;53.312456;9.3372;53.124339;152880.4;5954.7;126.27219472318184;0
1389;1389;159;2020-01-06;382.737;73.36;Trinidadstraße 44;27356;Rotenburg (Wümme);WESTFALENSTRASSE ;26723;EMDEN;2 ;1;7.172945;53.355035;9.3372;53.124339;178752.7;6965.7;146.28483212705854;0
1269;1269;160;2020-01-06;6097.0;172.58;Trinidadstraße 44;27356;Rotenburg (Wümme);TEUTONENSTRASSE ;26723;EMDEN;4 ;1;7.185647;53.367524;9.3372;53.124339;178697.5;7013.3;145.68355964536354;0
1264;1264;163;2020-01-06;162.175;69.11;Trinidadstraße 44;27356;Rotenburg (Wümme);DIESELSTRASSE ;26871;PAPENBURG;1 ;1;7.395304;53.09336;9.3372;53.124339;168899.9;7172.3;129.66342281065963;0
1307;1307;164;2020-01-06;4011.68;139.12;Trinidadstraße 44;27356;Rotenburg (Wümme);INDUSTRIESTRASSE ;26683;SATERLAND;5 ;1;7.690675;53.102345;9.3372;53.124339;129965.9;6154.2;109.91891519112322;0
1308;1308;165;2020-01-06;760.841;81.28;Trinidadstraße 44;27356;Rotenburg (Wümme);KRÄHENWEG ;26683;SATERLAND;19 ;1;7.691198;53.080462;9.3372;53.124339;141673.3;5966.3;109.99300036304045;0
1266;1266;168;2020-01-06;22.88;24.61;Trinidadstraße 44;27356;Rotenburg (Wümme);HAUPTKANAL LINKS ;26871;PAPENBURG;72 ;1;7.404576;53.076239;9.3372;53.124339;164262.5;7315.4;129.1352799800504;0
1191;1191;169;2020-01-06;735.0;61.5;Trinidadstraße 44;27356;Rotenburg (Wümme);FREESENSTRASSE ;27327;MARTFELD;11 ;1;9.047465;52.882568;9.3372;53.124339;56584.0;3223.5;33.145057276188105;0
1304;1304;171;2020-01-06;1018.71;66.34;Trinidadstraße 44;27356;Rotenburg (Wümme);BAHNHOFSTRASSE ;27321;THEDINGHAUSEN;56 ;1;9.018173;52.961928;9.3372;53.124339;45410.0;2368.4;27.946412663630568;0
1235;1235;173;2020-01-06;7938.13;144.63;Trinidadstraße 44;27356;Rotenburg (Wümme);FOCKESTRASSE ;27777;GANDERKESEE;53 ;1;8.59354;53.068444;9.3372;53.124339;64051.1;3074.1;50.040955497470684;0
1288;1288;174;2020-01-06;6107.59;121.04;Trinidadstraße 44;27356;Rotenburg (Wümme);FELDHORST ;27711;OSTERHOLZ-SCHARMBECK;4 ;1;8.752235;53.233625;9.3372;53.124339;64287.4;3027.0;40.832764371325084;0
1293;1293;175;2020-01-06;3795.84;100.0;Trinidadstraße 44;27356;Rotenburg (Wümme);INDUSTRIEPARK BRUNDORF ;28790;SCHWANEWEDE;14 ;1;8.693508;53.232874;9.3372;53.124339;66839.3;3041.9;44.56191820138161;0
1317;1317;176;2020-01-06;12738.0;160.43;Trinidadstraße 44;27356;Rotenburg (Wümme);REIHERSTRASSE ;28239;BREMEN;86 ;1;8.732214;53.137461;9.3372;53.124339;55521.2;2673.2;40.38837522950575;0
1317;1317;179;2020-01-06;1463.67;73.42;Trinidadstraße 44;27356;Rotenburg (Wümme);REIHERSTRASSE ;28239;BREMEN;86 ;1;8.732214;53.137461;9.3372;53.124339;55521.2;2673.2;40.38837522950575;0
1328;1328;189;2020-01-06;182.0;66.53;Trinidadstraße 44;27356;Rotenburg (Wümme);ILEXSTRASSE ;26639;WIESMOOR;26 ;1;7.750594;53.376891;9.3372;53.124339;137485.2;6001.2;109.22566965008349;0
1329;1329;192;2020-01-06;1311.0;94.94;Trinidadstraße 44;27356;Rotenburg (Wümme);RUDOLF DIESEL STRASSE ;26670;UPLENGEN;10 ;1;7.755837;53.265312;9.3372;53.124339;129192.9;5172.1;106.50249510475021;0
1292;1292;196;2020-01-06;584.0;65.08;Trinidadstraße 44;27356;Rotenburg (Wümme);SCHIFFSHÖREN ;27572;BREMERHAVEN;3 ;1;8.595662;53.492096;9.3372;53.124339;94712.2;3893.3;64.0271179598725;0
1274;1274;199;2020-01-06;1117.07;86.2;Trinidadstraße 44;27356;Rotenburg (Wümme);BRÄGELER RING ;49393;LOHNE;2;1;8.269872;52.680462;9.3372;53.124339;114158.0;4530.6;86.95039245085735;0
1250;1250;200;2020-01-06;434.27;70.3;Trinidadstraße 44;27356;Rotenburg (Wümme);SCHWICHTELER STRASSE ;49377;VECHTA;36 ;1;8.24554;52.780323;9.3372;53.124339;96305.9;3925.5;82.53215619444538;0
1281;1281;203;2020-01-06;2951.0;114.65;Trinidadstraße 44;27356;Rotenburg (Wümme);ALTER FLUGPLATZ ;49377;VECHTA;2 ;1;8.263507;52.722638;9.3372;53.124339;109962.5;4364.4;84.70950325552153;0
1284;1284;206;2020-01-06;4639.48;144.38;Trinidadstraße 44;27356;Rotenburg (Wümme);HOLTHÖGE ;49632;ESSEN;10;1;7.917339;52.732237;9.3372;53.124339;122139.3;5073.3;104.68224297819614;0
1263;1263;213;2020-01-06;4387.0;133.72;Trinidadstraße 44;27356;Rotenburg (Wümme);HEUWEG ;26389;WILHELMSHAVEN;19 ;1;8.06525;53.525961;9.3372;53.124339;139874.8;5502.1;95.55121621562104;0
1273;1273;224;2020-01-06;954.0;55.41;Trinidadstraße 44;27356;Rotenburg (Wümme);GERHARD LIESEGANG STRASSE ;27404;ZEVEN;1 ;1;9.297964;53.27437;9.3372;53.124339;25604.2;1512.5;16.88618029764552;0
1334;1334;230;2020-01-08;19037.15;203.79;Trinidadstraße 44;27356;Rotenburg (Wümme);VISBEKER DAMM ;49429;VISBEK;1A ;1;8.301824;52.824642;9.3372;53.124339;87468.5;3870.5;76.91971192010008;2
1334;1334;231;2020-01-08;121.5;63.95;Trinidadstraße 44;27356;Rotenburg (Wümme);VISBEKER DAMM ;49429;VISBEK;1A ;1;8.301824;52.824642;9.3372;53.124339;87468.5;3870.5;76.91971192010008;2
1316;1316;234;2020-01-07;3141.9;95.0;Trinidadstraße 44;27356;Rotenburg (Wümme);BERNAUER STRASSE ;28219;BREMEN;19 ;1;8.802858;53.109182;9.3372;53.124339;47555.7;2275.3;35.70050992028964;1
1263;1263;243;2020-01-08;1242.0;88.7;Trinidadstraße 44;27356;Rotenburg (Wümme);HEUWEG ;26389;WILHELMSHAVEN;19 ;1;8.06525;53.525961;9.3372;53.124339;139874.8;5502.1;95.55121621562104;2
1226;1226;247;2020-01-08;2870.93;119.28;Trinidadstraße 44;27356;Rotenburg (Wümme);ZEISIGWEG ;49624;LÖNINGEN;2 ;1;7.792475;52.728865;9.3372;53.124339;130267.8;5466.1;112.49471057258445;2
1331;1331;250;2020-01-08;204.989;65.88;Trinidadstraße 44;27356;Rotenburg (Wümme);KOPPELWEG ;49681;GARREL;10 ;1;8.03512;52.930792;9.3372;53.124339;112559.1;4598.4;89.69678023951909;2
1223;1223;252;2020-01-08;80.64;54.95;Trinidadstraße 44;27356;Rotenburg (Wümme);DORFSTRASSE ;26219;BÖSEL;7;1;7.955595;52.974956;9.3372;53.124339;122114.0;5101.2;93.829499511425;2
1281;1281;253;2020-01-08;418.0;70.3;Trinidadstraße 44;27356;Rotenburg (Wümme);ALTER FLUGPLATZ ;49377;VECHTA;2 ;1;8.263507;52.722638;9.3372;53.124339;109962.5;4364.4;84.70950325552153;2
1284;1284;257;2020-01-08;3904.93;132.16;Trinidadstraße 44;27356;Rotenburg (Wümme);HOLTHÖGE ;49632;ESSEN;10;1;7.917339;52.732237;9.3372;53.124339;122139.3;5073.3;104.68224297819614;2
1337;1337;260;2020-01-08;3659.41;137.3;Trinidadstraße 44;27356;Rotenburg (Wümme);WANKELSTRASSE ;26802;MOORMERLAND;5 ;1;7.466793;53.312456;9.3372;53.124339;152880.4;5954.7;126.27219472318184;2
1389;1389;263;2020-01-08;1949.23;113.4;Trinidadstraße 44;27356;Rotenburg (Wümme);WESTFALENSTRASSE ;26723;EMDEN;2 ;1;7.172945;53.355035;9.3372;53.124339;178752.7;6965.7;146.28483212705854;2
1269;1269;264;2020-01-08;5220.5;157.88;Trinidadstraße 44;27356;Rotenburg (Wümme);TEUTONENSTRASSE ;26723;EMDEN;4 ;1;7.185647;53.367524;9.3372;53.124339;178697.5;7013.3;145.68355964536354;2
1042;1042;265;2020-01-08;216.0;58.88;Trinidadstraße 44;27356;Rotenburg (Wümme);ELLY BEINHORN STRASSE ;27777;GANDERKESEE;6 ;1;8.522141;53.034216;9.3372;53.124339;66000.3;3043.9;55.35692139921839;2
1236;1236;267;2020-01-08;88.18;49.1;Trinidadstraße 44;27356;Rotenburg (Wümme);FOCKESTRASSE ;27777;GANDERKESEE;67 ;1;8.59354;53.068444;9.3372;53.124339;64051.1;3074.1;50.040955497470684;2
1235;1235;268;2020-01-08;6171.01;137.4;Trinidadstraße 44;27356;Rotenburg (Wümme);FOCKESTRASSE ;27777;GANDERKESEE;53 ;1;8.59354;53.068444;9.3372;53.124339;64051.1;3074.1;50.040955497470684;2
1116;1116;273;2020-01-08;32.809;33.86;Trinidadstraße 44;27356;Rotenburg (Wümme);BRUCHWEG ;28309;BREMEN;78 ;1;8.896503;53.051524;9.3372;53.124339;38961.5;1917.2;30.524211132344842;2
1222;1222;274;2020-01-08;353.14;53.43;Trinidadstraße 44;27356;Rotenburg (Wümme);EDISONSTRASSE ;28357;BREMEN;21 ;1;8.891634;53.111667;9.3372;53.124339;43696.1;2182.8;29.7685363427645;2
1233;1233;278;2020-01-08;1295.88;69.82;Trinidadstraße 44;27356;Rotenburg (Wümme);MÜNCHENER STRASSE ;28215;BREMEN;77 ;1;8.807092;53.094486;9.3372;53.124339;48542.8;2377.8;35.53954965594383;2
1233;1233;279;2020-01-08;95.0;43.26;Trinidadstraße 44;27356;Rotenburg (Wümme);MÜNCHENER STRASSE ;28215;BREMEN;77 ;1;8.807092;53.094486;9.3372;53.124339;48542.8;2377.8;35.53954965594383;2
1233;1233;280;2020-01-08;28.0;33.86;Trinidadstraße 44;27356;Rotenburg (Wümme);MÜNCHENER STRASSE ;28215;BREMEN;77 ;1;8.807092;53.094486;9.3372;53.124339;48542.8;2377.8;35.53954965594383;2
1397;1397;291;2020-01-08;8508.1;151.16;Trinidadstraße 44;27356;Rotenburg (Wümme);AUGUST WILHELM KÜHNHOLZ STRASSE ;26135;OLDENBURG;39 ;1;8.253594;53.108459;9.3372;53.124339;87546.4;3851.5;72.33890920065701;2
1329;1329;292;2020-01-08;4255.36;139.12;Trinidadstraße 44;27356;Rotenburg (Wümme);RUDOLF DIESEL STRASSE ;26670;UPLENGEN;10 ;1;7.755837;53.265312;9.3372;53.124339;129192.9;5172.1;106.50249510475021;2
1255;1255;293;2020-01-08;1008.0;84.27;Trinidadstraße 44;27356;Rotenburg (Wümme);HINTERM RHADEN ;26188;EDEWECHT;6 ;1;8.033938;53.124816;9.3372;53.124339;101449.3;4571.5;86.95978877717648;2
1274;1274;302;2020-01-08;32.0;43.02;Trinidadstraße 44;27356;Rotenburg (Wümme);BRÄGELER RING ;49393;LOHNE;2;1;8.269872;52.680462;9.3372;53.124339;114158.0;4530.6;86.95039245085735;2
1250;1250;303;2020-01-08;2142.95;108.91;Trinidadstraße 44;27356;Rotenburg (Wümme);SCHWICHTELER STRASSE ;49377;VECHTA;36 ;1;8.24554;52.780323;9.3372;53.124339;96305.9;3925.5;82.53215619444538;2
1307;1307;308;2020-01-08;711.837;81.28;Trinidadstraße 44;27356;Rotenburg (Wümme);INDUSTRIESTRASSE ;26683;SATERLAND;5 ;1;7.690675;53.102345;9.3372;53.124339;129965.9;6154.2;109.91891519112322;2
1297;1297;315;2020-01-08;2232.48;85.73;Trinidadstraße 44;27356;Rotenburg (Wümme);ARSTERDAMM ;28277;BREMEN;110 ;1;8.822854;53.044442;9.3372;53.124339;42971.0;2092.6;35.48226887442577;2
1318;1318;317;2020-01-08;505.672;65.08;Trinidadstraße 44;27356;Rotenburg (Wümme);HÜLSMEYER STRASSE ;49406;EYDELSTEDT;56 ;1;8.525849;52.702806;9.3372;53.124339;91273.1;4674.3;71.80966047437968;2
1245;1245;318;2020-01-08;2726.0;90.25;Trinidadstraße 44;27356;Rotenburg (Wümme);INDUSTRIESTRASSE ;27211;BASSUM;13 ;1;8.742445;52.858623;9.3372;53.124339;65748.7;3249.9;49.57468338389478;2
1317;1317;321;2020-01-08;5316.29;114.99;Trinidadstraße 44;27356;Rotenburg (Wümme);REIHERSTRASSE ;28239;BREMEN;86 ;1;8.732214;53.137461;9.3372;53.124339;55521.2;2673.2;40.38837522950575;2
1328;1328;323;2020-01-08;3576.87;132.16;Trinidadstraße 44;27356;Rotenburg (Wümme);ILEXSTRASSE ;26639;WIESMOOR;26 ;1;7.750594;53.376891;9.3372;53.124339;137485.2;6001.2;109.22566965008349;2
1299;1299;333;2020-01-08;1193.0;67.86;Trinidadstraße 44;27356;Rotenburg (Wümme);CARL ZEISS STRASSE ;28816;STUHR;21 ;1;8.753592;53.027607;9.3372;53.124339;48059.9;2308.2;40.44209439664968;2
1299;1299;334;2020-01-08;1319.5361109064645;71.83;Trinidadstraße 44;27356;Rotenburg (Wümme);CARL ZEISS STRASSE ;28816;STUHR;21 ;1;8.753592;53.027607;9.3372;53.124339;48059.9;2308.2;40.44209439664968;2
1288;1288;338;2020-01-08;2127.12;85.73;Trinidadstraße 44;27356;Rotenburg (Wümme);FELDHORST ;27711;OSTERHOLZ-SCHARMBECK;4 ;1;8.752235;53.233625;9.3372;53.124339;64287.4;3027.0;40.832764371325084;2
1292;1292;340;2020-01-08;837.688;72.31;Trinidadstraße 44;27356;Rotenburg (Wümme);SCHIFFSHÖREN ;27572;BREMERHAVEN;3 ;1;8.595662;53.492096;9.3372;53.124339;94712.2;3893.3;64.0271179598725;2
1293;1293;341;2020-01-08;576.786;57.33;Trinidadstraße 44;27356;Rotenburg (Wümme);INDUSTRIEPARK BRUNDORF ;28790;SCHWANEWEDE;14 ;1;8.693508;53.232874;9.3372;53.124339;66839.3;3041.9;44.56191820138161;2
1308;1308;352;2020-01-08;164.0;66.53;Trinidadstraße 44;27356;Rotenburg (Wümme);KRÄHENWEG ;26683;SATERLAND;19 ;1;7.691198;53.080462;9.3372;53.124339;141673.3;5966.3;109.99300036304045;2
997;997;356;2020-01-08;1048.15;84.27;Trinidadstraße 44;27356;Rotenburg (Wümme);AN DER BRÜCKE ;26180;RASTEDE;45 ;1;8.174763;53.242718;9.3372;53.124339;101464.0;4215.1;78.56749418147875;2
1284;1284;363;2020-01-09;2818.59;119.28;Trinidadstraße 44;27356;Rotenburg (Wümme);HOLTHÖGE ;49632;ESSEN;10;1;7.917339;52.732237;9.3372;53.124339;122139.3;5073.3;104.68224297819614;3
1285;1285;364;2020-01-09;120.425;66.53;Trinidadstraße 44;27356;Rotenburg (Wümme);BUNNER STRASSE ;49632;ESSEN;4;1;7.930864;52.694711;9.3372;53.124339;121256.6;5009.5;105.7145935134644;3
1292;1292;370;2020-01-09;543.25;65.08;Trinidadstraße 44;27356;Rotenburg (Wümme);SCHIFFSHÖREN ;27572;BREMERHAVEN;3 ;1;8.595662;53.492096;9.3372;53.124339;94712.2;3893.3;64.0271179598725;3
1245;1245;378;2020-01-09;4386.0;105.26;Trinidadstraße 44;27356;Rotenburg (Wümme);INDUSTRIESTRASSE ;27211;BASSUM;13 ;1;8.742445;52.858623;9.3372;53.124339;65748.7;3249.9;49.57468338389478;3
1274;1274;383;2020-01-09;3109.83;120.68;Trinidadstraße 44;27356;Rotenburg (Wümme);BRÄGELER RING ;49393;LOHNE;2;1;8.269872;52.680462;9.3372;53.124339;114158.0;4530.6;86.95039245085735;3
1281;1281;384;2020-01-09;827.0;80.92;Trinidadstraße 44;27356;Rotenburg (Wümme);ALTER FLUGPLATZ ;49377;VECHTA;2 ;1;8.263507;52.722638;9.3372;53.124339;109962.5;4364.4;84.70950325552153;3
1110;1110;389;2020-01-09;1325.0;81.55;Trinidadstraße 44;27356;Rotenburg (Wümme);BAHNHOF ;49424;GOLDENSTEDT;10 ;1;8.394492;52.8003;9.3372;53.124339;85932.4;3934.0;72.69667999479175;3
1334;1334;392;2020-01-09;12576.24;203.79;Trinidadstraße 44;27356;Rotenburg (Wümme);VISBEKER DAMM ;49429;VISBEK;1A ;1;8.301824;52.824642;9.3372;53.124339;87468.5;3870.5;76.91971192010008;3
1191;1191;401;2020-01-09;474.0;55.34;Trinidadstraße 44;27356;Rotenburg (Wümme);FREESENSTRASSE ;27327;MARTFELD;11 ;1;9.047465;52.882568;9.3372;53.124339;56584.0;3223.5;33.145057276188105;3
1326;1326;405;2020-01-09;494.0;47.86;Trinidadstraße 44;27356;Rotenburg (Wümme);MOORSTRASSE ;27299;LANGWEDEL;21 ;1;9.185402;52.981885;9.3372;53.124339;46852.4;2136.1;18.810775482701473;3
1331;1331;409;2020-01-09;638.704;75.43;Trinidadstraße 44;27356;Rotenburg (Wümme);KOPPELWEG ;49681;GARREL;10 ;1;8.03512;52.930792;9.3372;53.124339;112559.1;4598.4;89.69678023951909;3
1223;1223;410;2020-01-09;530.544;72.82;Trinidadstraße 44;27356;Rotenburg (Wümme);DORFSTRASSE ;26219;BÖSEL;7;1;7.955595;52.974956;9.3372;53.124339;122114.0;5101.2;93.829499511425;3
1255;1255;412;2020-01-09;992.0;81.38;Trinidadstraße 44;27356;Rotenburg (Wümme);HINTERM RHADEN ;26188;EDEWECHT;6 ;1;8.033938;53.124816;9.3372;53.124339;101449.3;4571.5;86.95978877717648;3
1233;1233;415;2020-01-09;113.0;50.35;Trinidadstraße 44;27356;Rotenburg (Wümme);MÜNCHENER STRASSE ;28215;BREMEN;77 ;1;8.807092;53.094486;9.3372;53.124339;48542.8;2377.8;35.53954965594383;3
1297;1297;427;2020-01-09;5305.58;114.99;Trinidadstraße 44;27356;Rotenburg (Wümme);ARSTERDAMM ;28277;BREMEN;110 ;1;8.822854;53.044442;9.3372;53.124339;42971.0;2092.6;35.48226887442577;3
1116;1116;437;2020-01-09;175.5;50.35;Trinidadstraße 44;27356;Rotenburg (Wümme);BRUCHWEG ;28309;BREMEN;78 ;1;8.896503;53.051524;9.3372;53.124339;38961.5;1917.2;30.524211132344842;3
1106;1106;441;2020-01-09;6574.85;163.17;Trinidadstraße 44;27356;Rotenburg (Wümme);HAUPTSTRASSE ;26689;APEN;101 ;1;7.786704;53.21815;9.3372;53.124339;127253.4;5580.7;103.86848268102955;3
1200;1200;443;2020-01-09;1319.5361109064645;94.94;Trinidadstraße 44;27356;Rotenburg (Wümme);NORDLOHER DORFSTRASSE ;26689;APEN;8 ;1;7.789361;53.179567;9.3372;53.124339;130687.5;5785.2;103.39522980374788;3
706;706;444;2020-01-09;1750.74;103.4;Trinidadstraße 44;27356;Rotenburg (Wümme);KÖNIGSTRASSE ;26676;BARSSEL;1 ;1;7.813597;53.134596;9.3372;53.124339;123151.6;5595.3;101.65627700729945;3
1273;1273;447;2020-01-09;801.5;55.08;Trinidadstraße 44;27356;Rotenburg (Wümme);GERHARD LIESEGANG STRASSE ;27404;ZEVEN;1 ;1;9.297964;53.27437;9.3372;53.124339;25604.2;1512.5;16.88618029764552;3
1337;1337;452;2020-01-09;633.062;81.53;Trinidadstraße 44;27356;Rotenburg (Wümme);WANKELSTRASSE ;26802;MOORMERLAND;5 ;1;7.466793;53.312456;9.3372;53.124339;152880.4;5954.7;126.27219472318184;3
1287;1287;454;2020-01-09;892.911;84.19;Trinidadstraße 44;27356;Rotenburg (Wümme);LOGAER SIELTIEF ;26789;LEER;7 ;1;7.510257;53.239739;9.3372;53.124339;147882.2;5931.4;122.4118564251037;3
1329;1329;455;2020-01-09;755.651;81.28;Trinidadstraße 44;27356;Rotenburg (Wümme);RUDOLF DIESEL STRASSE ;26670;UPLENGEN;10 ;1;7.755837;53.265312;9.3372;53.124339;129192.9;5172.1;106.50249510475021;3
1269;1269;456;2020-01-09;7092.13;188.75;Trinidadstraße 44;27356;Rotenburg (Wümme);TEUTONENSTRASSE ;26723;EMDEN;4 ;1;7.185647;53.367524;9.3372;53.124339;178697.5;7013.3;145.68355964536354;3
1264;1264;464;2020-01-09;231.768;71.21;Trinidadstraße 44;27356;Rotenburg (Wümme);DIESELSTRASSE ;26871;PAPENBURG;1 ;1;7.395304;53.09336;9.3372;53.124339;168899.9;7172.3;129.66342281065963;3
1288;1288;469;2020-01-09;5138.0;114.99;Trinidadstraße 44;27356;Rotenburg (Wümme);FELDHORST ;27711;OSTERHOLZ-SCHARMBECK;4 ;1;8.752235;53.233625;9.3372;53.124339;64287.4;3027.0;40.832764371325084;3
1293;1293;471;2020-01-09;4398.68;105.26;Trinidadstraße 44;27356;Rotenburg (Wümme);INDUSTRIEPARK BRUNDORF ;28790;SCHWANEWEDE;14 ;1;8.693508;53.232874;9.3372;53.124339;66839.3;3041.9;44.56191820138161;3
1304;1304;476;2020-01-09;1445.56;73.42;Trinidadstraße 44;27356;Rotenburg (Wümme);BAHNHOFSTRASSE ;27321;THEDINGHAUSEN;56 ;1;9.018173;52.961928;9.3372;53.124339;45410.0;2368.4;27.946412663630568;3
1042;1042;477;2020-01-09;766.802;69.81;Trinidadstraße 44;27356;Rotenburg (Wümme);ELLY BEINHORN STRASSE ;27777;GANDERKESEE;6 ;1;8.522141;53.034216;9.3372;53.124339;66000.3;3043.9;55.35692139921839;3
1310;1310;486;2020-01-09;362.0;53.43;Trinidadstraße 44;27356;Rotenburg (Wümme);INDUSTRIESTRASSE ;27809;LEMWERDER;9 ;1;8.614094;53.166113;9.3372;53.124339;63502.0;3297.4;48.44949072919388;3
1307;1307;490;2020-01-09;3427.47;125.56;Trinidadstraße 44;27356;Rotenburg (Wümme);INDUSTRIESTRASSE ;26683;SATERLAND;5 ;1;7.690675;53.102345;9.3372;53.124339;129965.9;6154.2;109.91891519112322;3
1308;1308;493;2020-01-09;281.015;68.54;Trinidadstraße 44;27356;Rotenburg (Wümme);KRÄHENWEG ;26683;SATERLAND;19 ;1;7.691198;53.080462;9.3372;53.124339;141673.3;5966.3;109.99300036304045;3
1397;1397;496;2020-01-09;2039.6;97.33;Trinidadstraße 44;27356;Rotenburg (Wümme);AUGUST WILHELM KÜHNHOLZ STRASSE ;26135;OLDENBURG;39 ;1;8.253594;53.108459;9.3372;53.124339;87546.4;3851.5;72.33890920065701;3
1173;1173;502;2020-01-09;685.5;51.35;Trinidadstraße 44;27356;Rotenburg (Wümme);BOSCHSTRASSE ;27367;SOTTRUM;10 ;1;9.211197;53.103328;9.3372;53.124339;13317.1;1064.4;8.728226331154465;3
1173;1173;503;2020-01-09;1007.0;57.37;Trinidadstraße 44;27356;Rotenburg (Wümme);BOSCHSTRASSE ;27367;SOTTRUM;10 ;1;9.211197;53.103328;9.3372;53.124339;13317.1;1064.4;8.728226331154465;3
1334;1334;513;2020-01-10;7200.0;161.86;Trinidadstraße 44;27356;Rotenburg (Wümme);VISBEKER DAMM ;49429;VISBEK;1A ;1;8.301824;52.824642;9.3372;53.124339;87468.5;3870.5;76.91971192010008;4
1304;1304;519;2020-01-10;63.697;36.96;Trinidadstraße 44;27356;Rotenburg (Wümme);BAHNHOFSTRASSE ;27321;THEDINGHAUSEN;56 ;1;9.018173;52.961928;9.3372;53.124339;45410.0;2368.4;27.946412663630568;4
1308;1308;524;2020-01-10;1089.39;87.67;Trinidadstraße 44;27356;Rotenburg (Wümme);KRÄHENWEG ;26683;SATERLAND;19 ;1;7.691198;53.080462;9.3372;53.124339;141673.3;5966.3;109.99300036304045;4
706;706;525;2020-01-10;37.822;44.76;Trinidadstraße 44;27356;Rotenburg (Wümme);KÖNIGSTRASSE ;26676;BARSSEL;1 ;1;7.813597;53.134596;9.3372;53.124339;123151.6;5595.3;101.65627700729945;4
1329;1329;526;2020-01-10;760.6;81.28;Trinidadstraße 44;27356;Rotenburg (Wümme);RUDOLF DIESEL STRASSE ;26670;UPLENGEN;10 ;1;7.755837;53.265312;9.3372;53.124339;129192.9;5172.1;106.50249510475021;4
1308;1308;527;2020-01-10;194.847;66.53;Trinidadstraße 44;27356;Rotenburg (Wümme);KRÄHENWEG ;26683;SATERLAND;19 ;1;7.691198;53.080462;9.3372;53.124339;141673.3;5966.3;109.99300036304045;4
1019;1019;533;2020-01-10;1969.0;82.59;Trinidadstraße 44;27356;Rotenburg (Wümme);HEMELINGER HAFENDAMM ;28309;BREMEN;19A ;1;8.882977;53.051838;9.3372;53.124339;38837.4;1884.9;31.38697050598945;4
1116;1116;535;2020-01-10;226.558;51.86;Trinidadstraße 44;27356;Rotenburg (Wümme);BRUCHWEG ;28309;BREMEN;78 ;1;8.896503;53.051524;9.3372;53.124339;38961.5;1917.2;30.524211132344842;4
1222;1222;536;2020-01-10;1223.0;69.82;Trinidadstraße 44;27356;Rotenburg (Wümme);EDISONSTRASSE ;28357;BREMEN;21 ;1;8.891634;53.111667;9.3372;53.124339;43696.1;2182.8;29.7685363427645;4
1397;1397;537;2020-01-10;567.786;65.08;Trinidadstraße 44;27356;Rotenburg (Wümme);AUGUST WILHELM KÜHNHOLZ STRASSE ;26135;OLDENBURG;39 ;1;8.253594;53.108459;9.3372;53.124339;87546.4;3851.5;72.33890920065701;4
1331;1331;539;2020-01-10;1112.0;86.2;Trinidadstraße 44;27356;Rotenburg (Wümme);KOPPELWEG ;49681;GARREL;10 ;1;8.03512;52.930792;9.3372;53.124339;112559.1;4598.4;89.69678023951909;4
1328;1328;541;2020-01-10;3556.0;132.16;Trinidadstraße 44;27356;Rotenburg (Wümme);ILEXSTRASSE ;26639;WIESMOOR;26 ;1;7.750594;53.376891;9.3372;53.124339;137485.2;6001.2;109.22566965008349;4
997;997;545;2020-01-10;5274.38;146.08;Trinidadstraße 44;27356;Rotenburg (Wümme);AN DER BRÜCKE ;26180;RASTEDE;45 ;1;8.174763;53.242718;9.3372;53.124339;101464.0;4215.1;78.56749418147875;4
1106;1106;546;2020-01-10;5897.57;151.97;Trinidadstraße 44;27356;Rotenburg (Wümme);HAUPTSTRASSE ;26689;APEN;101 ;1;7.786704;53.21815;9.3372;53.124339;127253.4;5580.7;103.86848268102955;4
1200;1200;548;2020-01-10;1319.5361109064645;94.94;Trinidadstraße 44;27356;Rotenburg (Wümme);NORDLOHER DORFSTRASSE ;26689;APEN;8 ;1;7.789361;53.179567;9.3372;53.124339;130687.5;5785.2;103.39522980374788;4
1255;1255;550;2020-01-10;268.0;65.88;Trinidadstraße 44;27356;Rotenburg (Wümme);HINTERM RHADEN ;26188;EDEWECHT;6 ;1;8.033938;53.124816;9.3372;53.124339;101449.3;4571.5;86.95978877717648;4
1299;1299;554;2020-01-10;212.0;51.86;Trinidadstraße 44;27356;Rotenburg (Wümme);CARL ZEISS STRASSE ;28816;STUHR;21 ;1;8.753592;53.027607;9.3372;53.124339;48059.9;2308.2;40.44209439664968;4
1274;1274;555;2020-01-10;218.322;65.88;Trinidadstraße 44;27356;Rotenburg (Wümme);BRÄGELER RING ;49393;LOHNE;2;1;8.269872;52.680462;9.3372;53.124339;114158.0;4530.6;86.95039245085735;4
1250;1250;556;2020-01-10;4617.65;138.77;Trinidadstraße 44;27356;Rotenburg (Wümme);SCHWICHTELER STRASSE ;49377;VECHTA;36 ;1;8.24554;52.780323;9.3372;53.124339;96305.9;3925.5;82.53215619444538;4
