ID_Empfänger;ID_Sendung;Beladedatum;Gewicht;Frachtkosten;Straße_Absender;PLZ_Absender;Stadt_Absender;Straße_Empfänger;PLZ_Empfänger;Stadt_Empfänger;Haus_Empfänger;Kalenderwoche
1288;174;2020-01-06;6107.59;121.04;Trinidadstraße 44;27356;Rotenburg (Wümme);FELDHORST ;27711;OSTERHOLZ-SCHARMBECK;4 ;1
1293;175;2020-01-06;3795.84;100.0;Trinidadstraße 44;27356;Rotenburg (Wümme);INDUSTRIEPARK BRUNDORF ;28790;SCHWANEWEDE;14 ;1
1317;176;2020-01-06;12738.0;160.43;Trinidadstraße 44;27356;Rotenburg (Wümme);REIHERSTRASSE ;28239;BREMEN;86 ;1
1332;177;2020-01-06;87.861;43.26;Trinidadstraße 44;27356;Rotenburg (Wümme);AUF DEN DELBEN ;28237;BREMEN;35 ;1
1272;178;2020-01-06;2821.13;90.25;Trinidadstraße 44;27356;Rotenburg (Wümme);BINNENFELD ;27711;OSTERHOLZ-SCHARMBECK;9 ;1
1317;179;2020-01-06;1463.67;73.42;Trinidadstraße 44;27356;Rotenburg (Wümme);REIHERSTRASSE ;28239;BREMEN;86 ;1
1063;180;2020-01-06;4354.13;91.03;Trinidadstraße 44;27356;Rotenburg (Wümme);LÜBKEMANNSTRASSE ;28876;OYTEN;5 ;1
894;181;2020-01-06;8.0;16.98;Trinidadstraße 44;27356;Rotenburg (Wümme);PFALZBURGER STRASSE ;28207;BREMEN;251 ;1
1130;182;2020-01-06;515.0;57.33;Trinidadstraße 44;27356;Rotenburg (Wümme);MEENHEIT ;28816;STUHR;53 ;1
676;183;2020-01-06;265.891;51.86;Trinidadstraße 44;27356;Rotenburg (Wümme);RICHARD DUNKEL STRASSE ;28199;BREMEN;120 ;1
1294;184;2020-01-06;102.5;50.35;Trinidadstraße 44;27356;Rotenburg (Wümme);ZEPPELINSTRASSE ;28844;WEYHE;7 ;1
1295;185;2020-01-06;370.079;53.43;Trinidadstraße 44;27356;Rotenburg (Wümme);BRUNNENWEG ;28816;STUHR;3 ;1
1041;186;2020-01-06;1949.0;82.59;Trinidadstraße 44;27356;Rotenburg (Wümme);DORTMUNDER STRASSE ;28199;BREMEN;28 ;1
697;187;2020-01-06;21.235;24.61;Trinidadstraße 44;27356;Rotenburg (Wümme);RHEINSTRASSE ;26506;NORDEN;13 ;1
1159;188;2020-01-06;126.0;66.53;Trinidadstraße 44;27356;Rotenburg (Wümme);OSTERHORNSTRASSE ;26670;UPLENGEN;35 ;1
1328;189;2020-01-06;182.0;66.53;Trinidadstraße 44;27356;Rotenburg (Wümme);ILEXSTRASSE ;26639;WIESMOOR;26 ;1
751;190;2020-01-06;1323.0;98.63;Trinidadstraße 44;27356;Rotenburg (Wümme);EMSSTRASSE ;26603;AURICH;4 ;1
1182;191;2020-01-06;45.0;46.5;Trinidadstraße 44;27356;Rotenburg (Wümme);DAIMLERSTRASSE ;26607;AURICH;5 ;1
1329;192;2020-01-06;1311.0;94.94;Trinidadstraße 44;27356;Rotenburg (Wümme);RUDOLF DIESEL STRASSE ;26670;UPLENGEN;10 ;1
31;193;2020-01-06;336.595;67.88;Trinidadstraße 44;27356;Rotenburg (Wümme);GRASWEG ;27607;GEESTLAND;4;1
867;194;2020-01-06;1.257;73.3088184981154;Trinidadstraße 44;27356;Rotenburg (Wümme);WILHELMSHAVENER STRASSE ;28777;BREMEN;6 ;1
1290;195;2020-01-06;477.455;62.83;Trinidadstraße 44;27356;Rotenburg (Wümme);MARSCHGEHREN ;28779;BREMEN;14 ;1
1292;196;2020-01-06;584.0;65.08;Trinidadstraße 44;27356;Rotenburg (Wümme);SCHIFFSHÖREN ;27572;BREMERHAVEN;3 ;1
806;197;2020-01-06;1057.0;75.3;Trinidadstraße 44;27356;Rotenburg (Wümme);BRÜCKENSTRASSE ;27568;BREMERHAVEN;25 ;1
568;198;2020-01-06;92.19;43.26;Trinidadstraße 44;27356;Rotenburg (Wümme);UHTHOFFSTRASSE ;28757;BREMEN;14;1
1274;199;2020-01-06;1117.07;86.2;Trinidadstraße 44;27356;Rotenburg (Wümme);BRÄGELER RING ;49393;LOHNE;2;1
1250;200;2020-01-06;434.27;70.3;Trinidadstraße 44;27356;Rotenburg (Wümme);SCHWICHTELER STRASSE ;49377;VECHTA;36 ;1
2;201;2020-01-06;112.5;63.95;Trinidadstraße 44;27356;Rotenburg (Wümme);BRANDSTRASSE ;49393;LOHNE (OLDENBURG);21 ;1
256;202;2020-01-06;86.4;54.95;Trinidadstraße 44;27356;Rotenburg (Wümme);BERGWEG ;49393;LOHNE;58 ;1
1281;203;2020-01-06;2951.0;114.65;Trinidadstraße 44;27356;Rotenburg (Wümme);ALTER FLUGPLATZ ;49377;VECHTA;2 ;1
961;204;2020-01-06;668.0;78.47;Trinidadstraße 44;27356;Rotenburg (Wümme);JOHANNES GUTENBERG STRASSE ;49632;ESSEN;12 ;1
1335;205;2020-01-06;57.6;46.96;Trinidadstraße 44;27356;Rotenburg (Wümme);KOPERNIKUSSTRASSE ;49377;VECHTA;32 ;1
1284;206;2020-01-06;4639.48;144.38;Trinidadstraße 44;27356;Rotenburg (Wümme);HOLTHÖGE ;49632;ESSEN;10;1
1152;207;2020-01-06;1080.0;84.27;Trinidadstraße 44;27356;Rotenburg (Wümme);BANTER WEG ;26389;WILHELMSHAVEN;11 ;1
889;208;2020-01-06;452.0;70.3;Trinidadstraße 44;27356;Rotenburg (Wümme);PLANCKSTRASSE ;26389;WILHELMSHAVEN;4 ;1
558;209;2020-01-06;912.318;81.38;Trinidadstraße 44;27356;Rotenburg (Wümme);HEETESTRASSE ;26384;WILHELMSHAVEN;3;1
1262;210;2020-01-06;7.0;19.41;Trinidadstraße 44;27356;Rotenburg (Wümme);HELLMUT BARTHEL STRASSE ;26316;VAREL;2 ;1
1153;211;2020-01-06;225.386;65.88;Trinidadstraße 44;27356;Rotenburg (Wümme);LOGGERSTRASSE ;26386;WILHELMSHAVEN;17 ;1
1076;212;2020-01-06;27.0;38.45;Trinidadstraße 44;27356;Rotenburg (Wümme);SCHAFJÜCKENWEG ;26180;RASTEDE;5 ;1
1263;213;2020-01-06;4387.0;133.72;Trinidadstraße 44;27356;Rotenburg (Wümme);HEUWEG ;26389;WILHELMSHAVEN;19 ;1
1174;214;2020-01-06;38.523;38.45;Trinidadstraße 44;27356;Rotenburg (Wümme);DEICHSTRASSE ;27804;BERNE;213 ;1
873;215;2020-01-06;931.73;72.72;Trinidadstraße 44;27356;Rotenburg (Wümme);INDUSTRIESTRASSE ;27804;BERNE;2 ;1
673;216;2020-01-06;11.143;73.3088184981154;Trinidadstraße 44;27356;Rotenburg (Wümme);SCHAART ;27804;BERNE;3 ;1
1257;217;2020-01-06;509.488;57.33;Trinidadstraße 44;27356;Rotenburg (Wümme);MACKENSTEDTER STRASSE ;27755;DELMENHORST;12 ;1
984;218;2020-01-06;164.218;57.15;Trinidadstraße 44;27356;Rotenburg (Wümme);HELGOLÄNDER DAMM ;26954;NORDENHAM;75B ;1
1313;219;2020-01-06;405.67;55.34;Trinidadstraße 44;27356;Rotenburg (Wümme);FLUGHAFENSTRASSE ;27809;LEMWERDER;4A ;1
1197;220;2020-01-06;469.278;62.83;Trinidadstraße 44;27356;Rotenburg (Wümme);SIELTIEF ;26954;NORDENHAM;5A ;1
1300;221;2020-01-06;62.217;31.97;Trinidadstraße 44;27356;Rotenburg (Wümme);BAHNHOF ;27383;SCHEESSEL;3 ;1
1062;222;2020-01-06;718.408;61.5;Trinidadstraße 44;27356;Rotenburg (Wümme);STÜH ;27432;BREMERVÖRDE;2 ;1
1169;223;2020-01-06;66.501;36.96;Trinidadstraße 44;27356;Rotenburg (Wümme);SOPHIE TIETJEN RING ;27729;HAMBERGEN;7 ;1
1273;224;2020-01-06;954.0;55.41;Trinidadstraße 44;27356;Rotenburg (Wümme);GERHARD LIESEGANG STRASSE ;27404;ZEVEN;1 ;1
1142;225;2020-01-06;473.889;47.86;Trinidadstraße 44;27356;Rotenburg (Wümme);LÜBKEMANNSTRASSE ;28876;OYTEN;15 ;1
123;226;2020-01-07;7785.0;127.41;Trinidadstraße 44;27356;Rotenburg (Wümme);PLANTAGE ;28215;BREMEN;14;1
979;227;2020-01-07;17551.13;203.79;Trinidadstraße 44;27356;Rotenburg (Wümme);IN DER BAHLER HEIDE ;49413;DINKLAGE;4 ;1
1256;228;2020-01-08;43.0;38.45;Trinidadstraße 44;27356;Rotenburg (Wümme);WILHELM MAYBACH STRASSE ;27793;WILDESHAUSEN;7 ;1
1333;229;2020-01-08;192.612;63.95;Trinidadstraße 44;27356;Rotenburg (Wümme);WESTALLEE ;49661;CLOPPENBURG;133 ;1
1334;230;2020-01-08;19037.15;203.79;Trinidadstraße 44;27356;Rotenburg (Wümme);VISBEKER DAMM ;49429;VISBEK;1A ;1
1334;231;2020-01-08;121.5;63.95;Trinidadstraße 44;27356;Rotenburg (Wümme);VISBEKER DAMM ;49429;VISBEK;1A ;1
537;232;2020-01-08;529.999;72.82;Trinidadstraße 44;27356;Rotenburg (Wümme);PORSCHEWEG ;49661;CLOPPENBURG;3 ;1
425;233;2020-01-08;708.6;78.12;Trinidadstraße 44;27356;Rotenburg (Wümme);SCHNEIDERKRUGER STRASSE ;49429;VISBEK;12 ;1
1316;234;2020-01-07;3141.9;95.0;Trinidadstraße 44;27356;Rotenburg (Wümme);BERNAUER STRASSE ;28219;BREMEN;19 ;1
1295;235;2020-01-07;2804.64;90.25;Trinidadstraße 44;27356;Rotenburg (Wümme);BRUNNENWEG ;28816;STUHR;3 ;1
1088;236;2020-01-07;693.99;59.37;Trinidadstraße 44;27356;Rotenburg (Wümme);IN DEN ELLERN ;28832;ACHIM;1B ;1
334;237;2020-01-08;2031.42;108.91;Trinidadstraße 44;27356;Rotenburg (Wümme);RAFFINERIESTRASSE ;26388;WILHELMSHAVEN;1 ;1
1259;238;2020-01-08;291.289;65.88;Trinidadstraße 44;27356;Rotenburg (Wümme);PLANCKSTRASSE ;26389;WILHELMSHAVEN;63 ;1
954;239;2020-01-08;1780.9;99.38;Trinidadstraße 44;27356;Rotenburg (Wümme);LANGEOOGSTRASSE ;26384;WILHELMSHAVEN;13 ;1
889;240;2020-01-08;715.28;78.12;Trinidadstraße 44;27356;Rotenburg (Wümme);PLANCKSTRASSE ;26389;WILHELMSHAVEN;4 ;1
558;241;2020-01-08;912.318;81.38;Trinidadstraße 44;27356;Rotenburg (Wümme);HEETESTRASSE ;26384;WILHELMSHAVEN;3;1
1153;242;2020-01-08;1116.2;86.2;Trinidadstraße 44;27356;Rotenburg (Wümme);LOGGERSTRASSE ;26386;WILHELMSHAVEN;17 ;1
1263;243;2020-01-08;1242.0;88.7;Trinidadstraße 44;27356;Rotenburg (Wümme);HEUWEG ;26389;WILHELMSHAVEN;19 ;1
1013;244;2020-01-08;103.036;63.95;Trinidadstraße 44;27356;Rotenburg (Wümme);LIEBIGSTRASSE ;26389;WILHELMSHAVEN;8 ;1
81;245;2020-01-08;172.8;69.11;Trinidadstraße 44;27356;Rotenburg (Wümme);HERMANN KEMPER STRASSE ;49762;LATHEN;19 ;1
207;246;2020-01-08;478.0;73.15;Trinidadstraße 44;27356;Rotenburg (Wümme);RAIFFEISENSTRASSE ;26897;BOCKHORST;3 ;1
1226;247;2020-01-08;2870.93;119.28;Trinidadstraße 44;27356;Rotenburg (Wümme);ZEISIGWEG ;49624;LÖNINGEN;2 ;1
1168;248;2020-01-08;3004.8;120.68;Trinidadstraße 44;27356;Rotenburg (Wümme);ALEXANDERHAUS ;26127;OLDENBURG;160 ;1
960;249;2020-01-08;34.666;43.02;Trinidadstraße 44;27356;Rotenburg (Wümme);INDUSTRIESTRASSE ;26160;BAD ZWISCHENAHN;3 ;1
1331;250;2020-01-08;204.989;65.88;Trinidadstraße 44;27356;Rotenburg (Wümme);KOPPELWEG ;49681;GARREL;10 ;1
794;251;2020-01-08;84.0;54.95;Trinidadstraße 44;27356;Rotenburg (Wümme);DAIMLER BENZ STRASSE ;49681;GARREL;6 ;1
1223;252;2020-01-08;80.64;54.95;Trinidadstraße 44;27356;Rotenburg (Wümme);DORFSTRASSE ;26219;BÖSEL;7;1
1281;253;2020-01-08;418.0;70.3;Trinidadstraße 44;27356;Rotenburg (Wümme);ALTER FLUGPLATZ ;49377;VECHTA;2 ;1
1035;254;2020-01-08;3329.27;125.56;Trinidadstraße 44;27356;Rotenburg (Wümme);SCHÖPFWERK ;49610;QUAKENBRÜCK;16 ;1
624;255;2020-01-08;572.38;72.82;Trinidadstraße 44;27356;Rotenburg (Wümme);NORDHOLTER STRASSE ;49632;ESSEN;1A ;1
1283;256;2020-01-08;976.774;84.67;Trinidadstraße 44;27356;Rotenburg (Wümme);JOHANNES GUTENBERG STRASSE ;49632;ESSEN (OLDENBURG);16 ;1
1284;257;2020-01-08;3904.93;132.16;Trinidadstraße 44;27356;Rotenburg (Wümme);HOLTHÖGE ;49632;ESSEN;10;1
1267;258;2020-01-08;75.5;59.39;Trinidadstraße 44;27356;Rotenburg (Wümme);AMMOLANDSWEG ;26759;HINTE;8 ;1
858;259;2020-01-08;1319.5361109064645;24.61;Trinidadstraße 44;27356;Rotenburg (Wümme);ZUM ZUNGENKAI ;26725;EMDEN;;1
1337;260;2020-01-08;3659.41;137.3;Trinidadstraße 44;27356;Rotenburg (Wümme);WANKELSTRASSE ;26802;MOORMERLAND;5 ;1
1202;261;2020-01-08;215.324;71.21;Trinidadstraße 44;27356;Rotenburg (Wümme);INDUSTRIESTRASSE ;26789;LEER;16 ;1
385;262;2020-01-08;86.0;57.17;Trinidadstraße 44;27356;Rotenburg (Wümme);TEUTONENSTRASSE ;26789;LEER (OSTFRIESLAND);2;1
1389;263;2020-01-08;1949.23;113.4;Trinidadstraße 44;27356;Rotenburg (Wümme);WESTFALENSTRASSE ;26723;EMDEN;2 ;1
1269;264;2020-01-08;5220.5;157.88;Trinidadstraße 44;27356;Rotenburg (Wümme);TEUTONENSTRASSE ;26723;EMDEN;4 ;1
1042;265;2020-01-08;216.0;58.88;Trinidadstraße 44;27356;Rotenburg (Wümme);ELLY BEINHORN STRASSE ;27777;GANDERKESEE;6 ;1
838;266;2020-01-08;2807.47;102.45;Trinidadstraße 44;27356;Rotenburg (Wümme);STEENÖVER ;27777;GANDERKESEE;14 ;1
1236;267;2020-01-08;88.18;49.1;Trinidadstraße 44;27356;Rotenburg (Wümme);FOCKESTRASSE ;27777;GANDERKESEE;67 ;1
1235;268;2020-01-08;6171.01;121.04;Trinidadstraße 44;27356;Rotenburg (Wümme);FOCKESTRASSE ;27777;GANDERKESEE;53 ;1
1286;269;2020-01-08;367.68;60.65;Trinidadstraße 44;27356;Rotenburg (Wümme);HANDELSSTRASSE ;27777;GANDERKESEE;3;1
197;270;2020-01-08;47.5;33.86;Trinidadstraße 44;27356;Rotenburg (Wümme);LUDWIG VON KAPFF STRASSE ;28309;BREMEN;3 ;1
1220;271;2020-01-08;1319.5361109064645;15.16;Trinidadstraße 44;27356;Rotenburg (Wümme);HUXFELDER STRASSE ;28879;GRASBERG;8 ;1
6;272;2020-01-08;154.915;43.54;Trinidadstraße 44;27356;Rotenburg (Wümme);SCHMIEDESTRASSE ;28879;GRASBERG;5 ;1
1116;273;2020-01-08;32.809;33.86;Trinidadstraße 44;27356;Rotenburg (Wümme);BRUCHWEG ;28309;BREMEN;78 ;1
1222;274;2020-01-08;353.14;53.43;Trinidadstraße 44;27356;Rotenburg (Wümme);EDISONSTRASSE ;28357;BREMEN;21 ;1
1306;275;2020-01-08;9.0;16.98;Trinidadstraße 44;27356;Rotenburg (Wümme);SONNEBERGER STRASSE ;28329;BREMEN;12 ;1
567;276;2020-01-08;36.2;46.5;Trinidadstraße 44;27356;Rotenburg (Wümme);GUTENBERGSTRASSE ;26632;IHLOW;4 ;1
1327;277;2020-01-08;1513.72;103.68;Trinidadstraße 44;27356;Rotenburg (Wümme);STELLMACHERSTRASSE ;26506;NORDEN;10 ;1
1233;278;2020-01-08;1295.88;69.82;Trinidadstraße 44;27356;Rotenburg (Wümme);MÜNCHENER STRASSE ;28215;BREMEN;77 ;1
1233;279;2020-01-08;95.0;43.26;Trinidadstraße 44;27356;Rotenburg (Wümme);MÜNCHENER STRASSE ;28215;BREMEN;77 ;1
1233;280;2020-01-08;28.0;33.86;Trinidadstraße 44;27356;Rotenburg (Wümme);MÜNCHENER STRASSE ;28215;BREMEN;77 ;1
863;281;2020-01-08;471.85;55.34;Trinidadstraße 44;27356;Rotenburg (Wümme);BAYERNSTRASSE ;28219;BREMEN;1 ;1
1024;282;2020-01-08;228.0;51.86;Trinidadstraße 44;27356;Rotenburg (Wümme);LADESTRASSE ;28197;BREMEN;23 ;1
1021;283;2020-01-08;775.664;61.5;Trinidadstraße 44;27356;Rotenburg (Wümme);MAX PLANCK STRASSE ;27721;RITTERHUDE;25 ;1
744;284;2020-01-08;172.0;63.95;Trinidadstraße 44;27356;Rotenburg (Wümme);HÖRN ;27607;GEESTLAND;2 ;1
461;285;2020-01-08;615.0;67.4;Trinidadstraße 44;27356;Rotenburg (Wümme);NEUE LANDSTRASSE ;27628;HAGEN IM BREMISCHEN;3 ;1
867;286;2020-01-08;30.082;38.45;Trinidadstraße 44;27356;Rotenburg (Wümme);WILHELMSHAVENER STRASSE ;28777;BREMEN;6 ;1
1091;287;2020-01-08;365.542;53.43;Trinidadstraße 44;27356;Rotenburg (Wümme);OUMUNDE ;28757;BREMEN;4 ;1
935;288;2020-01-08;578.12;65.08;Trinidadstraße 44;27356;Rotenburg (Wümme);GEWERBEPARK ;27619;SCHIFFDORF;2 ;1
1290;289;2020-01-08;398.3;60.65;Trinidadstraße 44;27356;Rotenburg (Wümme);MARSCHGEHREN ;28779;BREMEN;14 ;1
515;290;2020-01-08;119.724;57.15;Trinidadstraße 44;27356;Rotenburg (Wümme);ROBERT BOSCH STRASSE ;27612;LOXSTEDT;5 ;1
1397;291;2020-01-08;8508.1;151.16;Trinidadstraße 44;27356;Rotenburg (Wümme);AUGUST WILHELM KÜHNHOLZ STRASSE ;26135;OLDENBURG;39 ;1
1329;292;2020-01-08;4255.36;139.12;Trinidadstraße 44;27356;Rotenburg (Wümme);RUDOLF DIESEL STRASSE ;26670;UPLENGEN;10 ;1
1255;293;2020-01-08;1008.0;84.27;Trinidadstraße 44;27356;Rotenburg (Wümme);HINTERM RHADEN ;26188;EDEWECHT;6 ;1
1073;294;2020-01-08;753.982;69.81;Trinidadstraße 44;27356;Rotenburg (Wümme);RENNPLATZSTRASSE ;26125;OLDENBURG;203 ;1
1254;295;2020-01-08;282.6;51.86;Trinidadstraße 44;27356;Rotenburg (Wümme);HASBERGER STRASSE ;27751;DELMENHORST;196 ;1
1257;296;2020-01-08;2388.09;85.73;Trinidadstraße 44;27356;Rotenburg (Wümme);MACKENSTEDTER STRASSE ;27755;DELMENHORST;12 ;1
1124;297;2020-01-08;163.5;50.35;Trinidadstraße 44;27356;Rotenburg (Wümme);DONNERESCH ;27751;DELMENHORST;19 ;1
1104;298;2020-01-08;218.0;51.86;Trinidadstraße 44;27356;Rotenburg (Wümme);BERNER STRASSE ;27751;DELMENHORST;9 ;1
859;299;2020-01-08;1319.5361109064645;16.98;Trinidadstraße 44;27356;Rotenburg (Wümme);STELLER STRASSE ;27755;DELMENHORST;65 ;1
996;300;2020-01-08;130.399;57.15;Trinidadstraße 44;27356;Rotenburg (Wümme);AUF DER STRIEPE ;27798;HUDE;9 ;1
1006;301;2020-01-08;180.955;63.95;Trinidadstraße 44;27356;Rotenburg (Wümme);BRÄGELER RING ;49393;LOHNE;40 ;1
1274;302;2020-01-08;32.0;43.02;Trinidadstraße 44;27356;Rotenburg (Wümme);BRÄGELER RING ;49393;LOHNE;2;1
1250;303;2020-01-08;2142.95;108.91;Trinidadstraße 44;27356;Rotenburg (Wümme);SCHWICHTELER STRASSE ;49377;VECHTA;36 ;1
1187;304;2020-01-08;600.0;75.43;Trinidadstraße 44;27356;Rotenburg (Wümme);ALTEN WASSERWERK ;49413;DINKLAGE;6 ;1
1277;305;2020-01-08;436.0;70.3;Trinidadstraße 44;27356;Rotenburg (Wümme);FLADDERWEG ;49393;LOHNE;15 ;1
1251;306;2020-01-08;176.0;63.95;Trinidadstraße 44;27356;Rotenburg (Wümme);MITTELWAND ;49377;VECHTA;6 ;1
980;307;2020-01-08;154.258;63.95;Trinidadstraße 44;27356;Rotenburg (Wümme);SANDERSTRASSE ;49413;DINKLAGE;8 ;1
1307;308;2020-01-08;711.837;81.28;Trinidadstraße 44;27356;Rotenburg (Wümme);INDUSTRIESTRASSE ;26683;SATERLAND;5 ;1
971;309;2020-01-08;382.0;73.36;Trinidadstraße 44;27356;Rotenburg (Wümme);INDUSTRIESTRASSE ;26810;WESTOVERLEDINGEN;10 ;1
1146;310;2020-01-08;193.418;66.53;Trinidadstraße 44;27356;Rotenburg (Wümme);FRIESOYTHER STRASSE ;26676;BARSSEL;1 ;1
802;311;2020-01-08;3698.69;132.16;Trinidadstraße 44;27356;Rotenburg (Wümme);OLDENBURGER STRASSE ;26676;BARSSEL;148 ;1
730;312;2020-01-08;203.0;68.54;Trinidadstraße 44;27356;Rotenburg (Wümme);NORDLOHER STRASSE ;26689;APEN;31 ;1
1147;313;2020-01-08;3751.31;127.03;Trinidadstraße 44;27356;Rotenburg (Wümme);WILLERFANG ;26655;WESTERSTEDE;2 ;1
724;314;2020-01-08;1382.91;71.83;Trinidadstraße 44;27356;Rotenburg (Wümme);INDUSTRIESTRASSE ;28199;BREMEN;35 ;1
1297;315;2020-01-08;2232.48;85.73;Trinidadstraße 44;27356;Rotenburg (Wümme);ARSTERDAMM ;28277;BREMEN;110 ;1
1163;316;2020-01-08;568.099;72.82;Trinidadstraße 44;27356;Rotenburg (Wümme);GASSPEICHER ;49453;REHDEN;6 ;1
1318;317;2020-01-08;505.672;65.08;Trinidadstraße 44;27356;Rotenburg (Wümme);HÜLSMEYER STRASSE ;49406;EYDELSTEDT;56 ;1
1245;318;2020-01-08;2726.0;90.25;Trinidadstraße 44;27356;Rotenburg (Wümme);INDUSTRIESTRASSE ;27211;BASSUM;13 ;1
1279;319;2020-01-08;2724.0;114.65;Trinidadstraße 44;27356;Rotenburg (Wümme);BERGMANNSTRASSE ;49439;STEINFELD;11 ;1
1184;320;2020-01-08;2212.0;85.73;Trinidadstraße 44;27356;Rotenburg (Wümme);AUF DEN SANDBREITEN ;28719;BREMEN;2 ;1
1317;321;2020-01-08;5316.29;114.99;Trinidadstraße 44;27356;Rotenburg (Wümme);REIHERSTRASSE ;28239;BREMEN;86 ;1
670;322;2020-01-08;246.028;65.88;Trinidadstraße 44;27356;Rotenburg (Wümme);ROTENHAHNER STRASSE ;26316;VAREL;4 ;1
1328;323;2020-01-08;3576.87;132.16;Trinidadstraße 44;27356;Rotenburg (Wümme);ILEXSTRASSE ;26639;WIESMOOR;26 ;1
1161;324;2020-01-08;447.681;73.15;Trinidadstraße 44;27356;Rotenburg (Wümme);HOPELSER WEG ;26639;WIESMOOR;10 ;1
950;325;2020-01-08;390.0;70.62;Trinidadstraße 44;27356;Rotenburg (Wümme);INDUSTRIESTRASSE ;26446;FRIEDEBURG;24;1
1262;326;2020-01-08;187.01;63.95;Trinidadstraße 44;27356;Rotenburg (Wümme);HELLMUT BARTHEL STRASSE ;26316;VAREL;2 ;1
874;327;2020-01-08;295.0;68.54;Trinidadstraße 44;27356;Rotenburg (Wümme);FUHLRIEGER ALLEE ;26434;WANGERLAND;3 ;1
1018;328;2020-01-08;890.0;63.69;Trinidadstraße 44;27356;Rotenburg (Wümme);INDUSTRIESTRASSE ;28816;STUHR;26 ;1
1130;329;2020-01-08;623.624;59.37;Trinidadstraße 44;27356;Rotenburg (Wümme);MEENHEIT ;28816;STUHR;53 ;1
1136;330;2020-01-08;175.895;50.35;Trinidadstraße 44;27356;Rotenburg (Wümme);LEERKÄMPE ;28259;BREMEN;5 ;1
426;331;2020-01-08;248.76;51.86;Trinidadstraße 44;27356;Rotenburg (Wümme);ARSTER HEMM ;28279;BREMEN;59 ;1
1212;332;2020-01-08;551.892;57.33;Trinidadstraße 44;27356;Rotenburg (Wümme);DIEPHOLZER STRASSE ;28816;STUHR;93 ;1
1299;333;2020-01-08;1193.0;67.86;Trinidadstraße 44;27356;Rotenburg (Wümme);CARL ZEISS STRASSE ;28816;STUHR;21 ;1
1299;334;2020-01-08;1319.5361109064645;16.98;Trinidadstraße 44;27356;Rotenburg (Wümme);CARL ZEISS STRASSE ;28816;STUHR;21 ;1
902;335;2020-01-08;2069.0;97.33;Trinidadstraße 44;27356;Rotenburg (Wümme);HAUPTSTRASSE ;31621;PENNIGSEHL;28 ;1
719;336;2020-01-08;227.5;58.88;Trinidadstraße 44;27356;Rotenburg (Wümme);GEWERBEGEBIET ;27245;BARENBURG;1 ;1
1341;337;2020-01-08;2388.5;97.33;Trinidadstraße 44;27356;Rotenburg (Wümme);NIENBURGER STRASSE ;27232;SULINGEN;204 ;1
1288;338;2020-01-08;2127.12;85.73;Trinidadstraße 44;27356;Rotenburg (Wümme);FELDHORST ;27711;OSTERHOLZ-SCHARMBECK;4 ;1
1291;339;2020-01-08;1053.26;75.3;Trinidadstraße 44;27356;Rotenburg (Wümme);AN DER KASERNE ;28790;SCHWANEWEDE;166 ;1
1292;340;2020-01-08;837.688;72.31;Trinidadstraße 44;27356;Rotenburg (Wümme);SCHIFFSHÖREN ;27572;BREMERHAVEN;3 ;1
1293;341;2020-01-08;576.786;57.33;Trinidadstraße 44;27356;Rotenburg (Wümme);INDUSTRIEPARK BRUNDORF ;28790;SCHWANEWEDE;14 ;1
436;342;2020-01-08;34.0;38.45;Trinidadstraße 44;27356;Rotenburg (Wümme);HERWIGSTRASSE ;27572;BREMERHAVEN;12;1
1241;343;2020-01-08;1319.5361109064645;73.3088184981154;Trinidadstraße 44;27356;Rotenburg (Wümme);BÜCKINGSTRASSE ;27568;BREMERHAVEN;66 ;1
1086;344;2020-01-08;134.606;57.15;Trinidadstraße 44;27356;Rotenburg (Wümme);LUNEDEICH ;27572;BREMERHAVEN;143 ;1
1339;345;2020-01-08;8534.47;151.16;Trinidadstraße 44;27356;Rotenburg (Wümme);DIESELSTRASSE ;27574;BREMERHAVEN;8 ;1
1155;346;2020-01-06;5466.0;99.45;Trinidadstraße 44;27356;Rotenburg (Wümme);HAINKÄMPE ;28832;ACHIM;12 ;1
562;347;2020-01-08;841.2;63.69;Trinidadstraße 44;27356;Rotenburg (Wümme);FERDINAND PORSCHE STRASSE ;28237;BREMEN;6 ;1
1339;348;2020-01-08;1604.0;86.41;Trinidadstraße 44;27356;Rotenburg (Wümme);DIESELSTRASSE ;27574;BREMERHAVEN;8 ;1
1319;349;2020-01-08;64.368;36.96;Trinidadstraße 44;27356;Rotenburg (Wümme);MAX PLANCK STRASSE ;28857;SYKE;20;1
1002;350;2020-01-08;999.469;72.72;Trinidadstraße 44;27356;Rotenburg (Wümme);KÖNIGSBERGER STRASSE ;27243;HARPSTEDT;7 ;1
992;351;2020-01-08;56.346;36.96;Trinidadstraße 44;27356;Rotenburg (Wümme);INDUSTRIESTRASSE ;28857;SYKE;11 ;1
1308;352;2020-01-08;164.0;66.53;Trinidadstraße 44;27356;Rotenburg (Wümme);KRÄHENWEG ;26683;SATERLAND;19 ;1
1314;353;2020-01-08;1110.65;86.2;Trinidadstraße 44;27356;Rotenburg (Wümme);BÜRGERMEISTER BRÖTJE STRASSE ;26180;RASTEDE;18 ;1
1076;354;2020-01-08;1560.0;85.71;Trinidadstraße 44;27356;Rotenburg (Wümme);SCHAFJÜCKENWEG ;26180;RASTEDE;5 ;1
