MR_ID;Kalenderwoche;Wochentag;Monat;Fahrzeugtyp;Fahrzeugkapazität;Frachtgewicht;Auslastung;SequenzExt;SequenzInt
4-4321-1;27;4;<attribute 'month' of 'datetime.date' objects>;1;12000;8553,619999999999;0,7128016666666666;[1187, 1045, 1151, 0];[32, 6, 27, 0]
0-62-2;28;0;<attribute 'month' of 'datetime.date' objects>;2;24000;11273,25;0,46971875;[1016, 1133, 0];[1, 26, 0]
0-9225-0;28;0;<attribute 'month' of 'datetime.date' objects>;0;9000;2014,96;0,22388444444444444;[1236, 1177, 1091, 0];[35, 29, 21, 0]
0-21444-2;28;0;<attribute 'month' of 'datetime.date' objects>;2;24000;8617,279999999999;0,3590533333333333;[1070, 1255, 1034, 1089, 1035, 1176, 1031, 0];[15, 36, 3, 20, 4, 28, 2, 0]
0-26071-2;28;0;<attribute 'month' of 'datetime.date' objects>;2;24000;19706,489999999998;0,8211037499999999;[1065, 1204, 1063, 1372, 1062, 1115, 1123, 0];[12, 33, 11, 40, 10, 23, 24, 0]
1-13554-1;28;1;<attribute 'month' of 'datetime.date' objects>;1;12000;1496,54;0,12471166666666667;[1084, 1076, 1126, 1041, 1213, 0];[18, 16, 25, 5, 34, 0]
1-20401-2;28;1;<attribute 'month' of 'datetime.date' objects>;2;24000;11309,79;0,47124125000000006;[1179, 1062, 1061, 1053, 1313, 1067, 1068, 0];[30, 10, 9, 7, 37, 13, 14, 0]
2-59-2;28;2;<attribute 'month' of 'datetime.date' objects>;2;24000;3649,82;0,15207583333333333;[1115, 1016, 0];[23, 1, 0]
2-20038-2;28;2;<attribute 'month' of 'datetime.date' objects>;2;24000;13174,5;0,5489375;[1034, 1089, 1088, 1035, 1176, 1031, 1091, 0];[3, 20, 19, 4, 28, 2, 21, 0]
2-20126-2;28;2;<attribute 'month' of 'datetime.date' objects>;2;24000;21350,5;0,8896041666666666;[1102, 1187, 1045, 1186, 1350, 1236, 0];[22, 32, 6, 31, 38, 35, 0]
3-7057-1;28;3;<attribute 'month' of 'datetime.date' objects>;1;12000;9971,5;0,8309583333333334;[1068, 1067, 1371, 0];[14, 13, 39, 0]
